id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,Image5,chart_link
373,TBS0375HDRMJ,Cempening,Quercus argentata,Pohon Muda,icon/young_tree.svg,Least Concern,25,15,11,Gambut,-,0.7894786,102.3087703,15.26709689,0.08,,,,Zaqi,2021-10-15T08:08:00.000+07:00,50000,931.25,-,Approach 5,media/TBS_3_373(FILEminimizer).JPG,media/TBS_2_373(FILEminimizer).JPG,media/TBS_1_373.jpg,media/TBS_4_373(FILEminimizer).JPG,,
374,TBS0376HDRMJ,Sepodol,Endiandra sp.,Pohon Muda,icon/young_tree.svg,-,31,12,11,Gambut,-,0.7894847,102.3088073,16.65688825,0.08,,,,Zaqi,2021-10-15T08:12:00.000+07:00,50000,941.69,-,Approach 5,media/TBS_3_374(FILEminimizer).JPG,media/TBS_2_374(FILEminimizer).JPG,media/TBS_1_374.jpg,media/TBS_4_374(FILEminimizer).JPG,,
375,TBS0377HDRMJ,Kasai,Pometia pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,23,11,11,Gambut,-,0.7894377,102.3087859,13.87587668,0.08,,,,Zaqi,2021-10-15T08:16:00.000+07:00,50000,500.23,-,Approach 5,media/TBS_3_375(FILEminimizer).JPG,media/TBS_2_375(FILEminimizer).JPG,media/TBS_1_375.jpg,media/TBS_4_375(FILEminimizer).JPG,,
376,TBS0378HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,36,12,11,Gambut,-,0.7894594,102.308657,8.262797746,0.08,,,,Zaqi,2021-10-15T08:20:00.000+07:00,50000,1417.51,-,Approach 5,media/TBS_3_376(FILEminimizer).JPG,media/TBS_2_376(FILEminimizer).JPG,media/TBS_1_376.jpg,media/TBS_4_376(FILEminimizer).JPG,,
377,TBS0379HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,25,12,11,Gambut,-,0.7895175,102.3086787,13.06135007,0.08,,,,Zaqi,2021-10-15T08:22:00.000+07:00,50000,289.14,-,Approach 5,media/TBS_3_377(FILEminimizer).JPG,media/TBS_2_377(FILEminimizer).JPG,media/TBS_1_377.jpg,media/TBS_4_377(FILEminimizer).JPG,,
378,TBS0380HDRMJ,Medang,Alseodaphne elmeri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,51,12,11,Gambut,-,0.7894077,102.3086893,15.19391088,0.08,,,,Zaqi,2021-10-15T08:27:00.000+07:00,200000,2274.07,-,Approach 5,media/TBS_3_378(FILEminimizer).JPG,media/TBS_2_378(FILEminimizer).JPG,media/TBS_1_378.jpg,media/TBS_4_378(FILEminimizer).JPG,,
379,TBS0381HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,22,12,11,Gambut,-,0.7894266,102.3085665,20.14503846,0.08,,,,Zaqi,2021-10-15T08:29:00.000+07:00,50000,293.91,-,Approach 5,media/TBS_3_379(FILEminimizer).JPG,media/TBS_2_379(FILEminimizer).JPG,media/TBS_1_379.jpg,media/TBS_4_379(FILEminimizer).JPG,,
380,TBS0382HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,20,11,11,Gambut,-,0.7894335,102.3085551,24.70460273,0.08,,,,Zaqi,2021-10-15T08:33:00.000+07:00,50000,413.38,-,Approach 5,media/TBS_3_380(FILEminimizer).JPG,media/TBS_2_380(FILEminimizer).JPG,media/TBS_1_380.jpg,media/TBS_4_380(FILEminimizer).JPG,,
381,TBS0383HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,31,13,11,Gambut,-,0.789318,102.3085796,12.59207281,0.08,,,,Zaqi,2021-10-15T08:35:00.000+07:00,50000,930.45,-,Approach 5,media/TBS_3_381(FILEminimizer).JPG,media/TBS_2_381(FILEminimizer).JPG,media/TBS_1_381.jpg,media/TBS_4_381(FILEminimizer).JPG,,
382,TBS0384HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,58,14,11,Gambut,-,0.7894102,102.3086124,18.0248533,0.08,,,,Zaqi,2021-10-15T08:38:00.000+07:00,200000,4179.99,-,Approach 5,media/TBS_3_382(FILEminimizer).JPG,media/TBS_2_382(FILEminimizer).JPG,media/TBS_1_382.jpg,media/TBS_4_382(FILEminimizer).JPG,,
383,TBS0385HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,35,12,11,Gambut,-,0.789315,102.3086267,23.22292104,0.08,,,,Zaqi,2021-10-15T08:41:00.000+07:00,50000,557.64,-,Approach 5,media/TBS_3_383(FILEminimizer).JPG,media/TBS_2_383(FILEminimizer).JPG,media/TBS_1_383.jpg,media/TBS_4_383(FILEminimizer).JPG,,
384,TBS0386HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,11,11,Gambut,-,0.7893508,102.3086284,-1.775730353,0.08,,,,Zaqi,2021-10-15T08:47:00.000+07:00,200000,731.20,-,Approach 5,media/TBS_3_384(FILEminimizer).JPG,media/TBS_2_384(FILEminimizer).JPG,media/TBS_1_384.jpg,media/TBS_4_384(FILEminimizer).JPG,,
385,TBS0387HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,20,12,11,Gambut,-,0.7893021,102.3086703,5.831143902,0.08,,,,Zaqi,2021-10-15T08:50:00.000+07:00,50000,302.37,-,Approach 5,media/TBS_3_385(FILEminimizer).JPG,media/TBS_2_385(FILEminimizer).JPG,media/TBS_1_385.jpg,media/TBS_4_385(FILEminimizer).JPG,,
386,TBS0388HDRMJ,Kandis,Garcinia xanthochymus,Pohon Muda,icon/young_tree.svg,Least Concern,34,10,11,Gambut,-,0.7894097,102.3085416,27.2555958,0.08,,,,Zaqi,2021-10-15T08:53:00.000+07:00,50000,1082.04,-,Approach 5,media/TBS_3_386(FILEminimizer).JPG,media/TBS_2_386(FILEminimizer).JPG,media/TBS_1_386.jpg,media/TBS_4_386(FILEminimizer).JPG,,
387,TBS0389HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,32,11,11,Gambut,-,0.7893069,102.3086256,30.6397685,0.08,,,,Zaqi,2021-10-15T08:56:00.000+07:00,50000,758.42,-,Approach 5,media/TBS_3_387(FILEminimizer).JPG,media/TBS_2_387(FILEminimizer).JPG,media/TBS_1_387.jpg,media/TBS_4_387(FILEminimizer).JPG,,
388,TBS0390HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,28,12,11,Gambut,-,0.789401,102.3085738,26.53629472,0.08,,,,Zaqi,2021-10-15T07:59:00.000+07:00,50000,705.47,-,Approach 5,media/TBS_3_388(FILEminimizer).JPG,media/TBS_2_388(FILEminimizer).JPG,media/TBS_1_388.jpg,media/TBS_4_388(FILEminimizer).JPG,,
389,TBS0391HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,30,13,11,Gambut,-,0.7893855,102.3086956,21.73681437,0.08,,,,Zaqi,2021-10-15T09:01:00.000+07:00,50000,446.28,-,Approach 5,media/TBS_3_389(FILEminimizer).JPG,media/TBS_2_389(FILEminimizer).JPG,media/TBS_1_389.jpg,media/TBS_4_389(FILEminimizer).JPG,,
390,TBS0392HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,28,10,11,Gambut,-,0.7893903,102.3087401,22.60744211,0.08,,,,Zaqi,2021-10-15T09:05:00.000+07:00,50000,590.47,-,Approach 5,media/TBS_3_390(FILEminimizer).JPG,media/TBS_2_390(FILEminimizer).JPG,media/TBS_1_390.jpg,media/TBS_4_390(FILEminimizer).JPG,,
391,TBS0393HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,26,12,11,Gambut,-,0.7894508,102.3087918,27.25544203,0.08,,,,Zaqi,2021-10-15T09:08:00.000+07:00,50000,751.02,-,Approach 5,media/TBS_3_391(FILEminimizer).JPG,media/TBS_2_391(FILEminimizer).JPG,media/TBS_1_391.jpg,media/TBS_4_391(FILEminimizer).JPG,,
392,TBS0394HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,33,12,11,Gambut,-,0.789405,102.308725,12.65834539,0.08,,,,Zaqi,2021-10-15T09:12:00.000+07:00,50000,497.13,-,Approach 5,media/TBS_3_392(FILEminimizer).JPG,media/TBS_2_392(FILEminimizer).JPG,media/TBS_1_392.jpg,media/TBS_4_392(FILEminimizer).JPG,,
393,TBS0395HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,22,11,11,Gambut,-,0.7894643,102.3088414,18.79832285,0.08,,,,Zaqi,2021-10-15T09:12:00.000+07:00,50000,206.95,-,Approach 5,media/TBS_3_393(FILEminimizer).JPG,media/TBS_2_393(FILEminimizer).JPG,media/TBS_1_393.jpg,media/TBS_4_393(FILEminimizer).JPG,,
394,TBS0396HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,28,13,11,Gambut,-,0.7894341,102.3088525,14.63853027,0.08,,,,Zaqi,2021-10-15T09:20:00.000+07:00,50000,762.79,-,Approach 5,media/TBS_3_394(FILEminimizer).JPG,media/TBS_2_394(FILEminimizer).JPG,media/TBS_1_394.jpg,media/TBS_4_394(FILEminimizer).JPG,,
395,TBS0397HDRMJ,Punak,Tetramerista glabra,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,58,11,11,Gambut,-,0.7895191,102.3088262,15.76629708,0.08,,,,Zaqi,2021-10-15T09:23:00.000+07:00,200000,2789.47,-,Approach 5,media/TBS_3_395(FILEminimizer).JPG,media/TBS_2_395(FILEminimizer).JPG,media/TBS_1_395.jpg,media/TBS_4_395(FILEminimizer).JPG,,
396,TBS0398HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,30,12,11,Gambut,-,0.7895105,102.3088242,17.73165887,0.08,,,,Zaqi,2021-10-15T09:26:00.000+07:00,50000,807.18,-,Approach 5,media/TBS_3_396(FILEminimizer).JPG,media/TBS_2_396(FILEminimizer).JPG,media/TBS_1_396.jpg,media/TBS_4_396(FILEminimizer).JPG,,
397,TBS0399HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,32,18,11,Gambut,-,0.7894877,102.3089493,37.60087148,0.08,,,,Zaqi,2021-10-15T09:29:00.000+07:00,50000,758.42,-,Approach 5,media/TBS_3_397(FILEminimizer).JPG,media/TBS_2_397(FILEminimizer).JPG,media/TBS_1_397.jpg,media/TBS_4_397(FILEminimizer).JPG,,
398,TBS0400HDRMJ,Serang,Diospyros maritima,Pohon Muda,icon/young_tree.svg,Least Concern,30,11,11,Gambut,-,0.7895286,102.3088566,41.72993938,0.08,,,,Zaqi,2021-10-15T09:31:00.000+07:00,50000,793.28,-,Approach 5,media/TBS_3_398(FILEminimizer).JPG,media/TBS_2_398(FILEminimizer).JPG,media/TBS_1_398.jpg,media/TBS_4_398(FILEminimizer).JPG,,
399,TBS0401HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,25,11,11,Gambut,-,0.7896475,102.3089095,51.73558142,0.08,,,,Riyan,2021-10-15T09:38:00.000+07:00,50000,7.46,-,Approach 5,media/TBS_3_399(FILEminimizer).JPG,media/TBS_2_399(FILEminimizer).JPG,media/TBS_1_399.jpg,media/TBS_4_399(FILEminimizer).JPG,,
400,TBS0402HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,31,12,11,Gambut,-,0.7895278,102.3088889,49.9728245,0.08,,,,Riyan,2021-10-15T09:42:00.000+07:00,50000,440.02,-,Approach 5,media/TBS_3_400(FILEminimizer).JPG,media/TBS_2_400(FILEminimizer).JPG,media/TBS_1_400.jpg,media/TBS_4_400(FILEminimizer).JPG,,
401,TBS0403HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,32,12,11,Gambut,-,0.7895,102.3089167,49.9728245,0.08,,,,Riyan,2021-10-15T09:44:00.000+07:00,50000,756.80,-,Approach 5,media/TBS_3_401(FILEminimizer).JPG,media/TBS_2_401(FILEminimizer).JPG,media/TBS_1_401.jpg,media/TBS_4_401(FILEminimizer).JPG,,
402,TBS0404HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,12,11,Gambut,-,0.7895674,102.3088981,14.77162357,0.08,,,,Riyan,2021-10-15T09:47:00.000+07:00,200000,871.67,-,Approach 5,media/TBS_3_402(FILEminimizer).JPG,media/TBS_2_402(FILEminimizer).JPG,media/TBS_1_402.jpg,media/TBS_4_402(FILEminimizer).JPG,,
403,TBS0405HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,36,12,11,Gambut,-,0.7894813,102.3088567,12.67684281,0.08,,,,Riyan,2021-10-15T09:50:00.000+07:00,50000,1152.21,-,Approach 5,media/TBS_3_403(FILEminimizer).JPG,media/TBS_2_403(FILEminimizer).JPG,media/TBS_1_403.jpg,media/TBS_4_403(FILEminimizer).JPG,,
404,TBS0406HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,28,10,11,Gambut,-,0.7895886,102.308917,9.230358128,0.08,,,,Riyan,2021-10-15T09:53:00.000+07:00,50000,599.18,-,Approach 5,media/TBS_3_404(FILEminimizer).JPG,media/TBS_2_404(FILEminimizer).JPG,media/TBS_1_404.jpg,media/TBS_4_404(FILEminimizer).JPG,,
405,TBS0407HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,15,11,Gambut,-,0.7895844,102.309062,16.27554969,0.08,,,,Riyan,2021-10-15T09:57:00.000+07:00,200000,1132.37,-,Approach 5,media/TBS_3_405(FILEminimizer).JPG,media/TBS_2_405(FILEminimizer).JPG,media/TBS_1_405.jpg,media/TBS_4_405(FILEminimizer).JPG,,
406,TBS0408HDRMJ,Geronggang,Cratoxylon arborescens,Pohon Dewasa,icon/mature_tree.svg,-,52,11,11,Gambut,-,0.7895035,102.3089934,10.43914121,0.08,,,,Riyan,2021-10-15T10:00:00.000+07:00,200000,1848.12,-,Approach 5,media/TBS_3_406(FILEminimizer).JPG,media/TBS_2_406(FILEminimizer).JPG,media/TBS_1_406.jpg,media/TBS_4_406(FILEminimizer).JPG,,
407,TBS0409HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,42,12,11,Gambut,-,0.7893201,102.309065,13.59151795,0.08,,,,Riyan,2021-10-15T10:05:00.000+07:00,200000,2237.60,-,Approach 5,media/TBS_3_407(FILEminimizer).JPG,media/TBS_2_407(FILEminimizer).JPG,media/TBS_1_407.jpg,media/TBS_4_407(FILEminimizer).JPG,,
408,TBS0410HDRMJ,Pisang Pisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,30,14,11,Gambut,-,0.7895451,102.3091769,17.91741101,0.08,,,,Riyan,2021-10-15T10:09:00.000+07:00,50000,946.76,-,Approach 5,media/TBS_3_408(FILEminimizer).JPG,media/TBS_2_408(FILEminimizer).JPG,media/TBS_1_408.jpg,media/TBS_4_408(FILEminimizer).JPG,,
409,TBS0411HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,30,11,11,Gambut,-,0.789228,102.3090796,14.27092898,0.08,,,,Riyan,2021-10-15T10:12:00.000+07:00,50000,379.14,-,Approach 5,media/TBS_3_409(FILEminimizer).JPG,media/TBS_2_409(FILEminimizer).JPG,media/TBS_1_409.jpg,media/TBS_4_409(FILEminimizer).JPG,,
410,TBS0412HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,11,11,Gambut,-,0.7893333,102.3091667,14.27092898,0.08,,,,Riyan,2021-10-15T10:15:00.000+07:00,200000,765.57,-,Approach 5,media/TBS_3_410(FILEminimizer).JPG,media/TBS_2_410(FILEminimizer).JPG,media/TBS_1_410.jpg,media/TBS_4_410(FILEminimizer).JPG,,
411,TBS0413HDRMJ,Tepis,Polyalthia glauca,Pohon Muda,icon/young_tree.svg,-,24,10,11,Gambut,-,0.7893333,102.30925,14.74211299,0.08,,,,Riyan,2021-10-15T10:19:00.000+07:00,50000,394.28,-,Approach 5,media/TBS_3_411(FILEminimizer).JPG,media/TBS_2_411(FILEminimizer).JPG,media/TBS_1_411.jpg,media/TBS_4_411(FILEminimizer).JPG,,
412,TBS0414HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,35,12,11,Gambut,-,0.7893406,102.3091994,15.56464155,0.08,,,,Riyan,2021-10-15T10:22:00.000+07:00,50000,557.64,-,Approach 5,media/TBS_3_412(FILEminimizer).JPG,media/TBS_2_412(FILEminimizer).JPG,media/TBS_1_412.jpg,media/TBS_4_412(FILEminimizer).JPG,,
413,TBS0415HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,26,11,11,Gambut,-,0.7893673,102.3092048,14.52271311,0.08,,,,Riyan,2021-10-15T10:27:00.000+07:00,50000,448.50,-,Approach 5,media/TBS_3_413(FILEminimizer).JPG,media/TBS_2_413(FILEminimizer).JPG,media/TBS_1_413.jpg,media/TBS_4_413(FILEminimizer).JPG,,
414,TBS0416HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,26,12,11,Gambut,-,0.7893176,102.3092608,11.03434683,0.08,,,,Riyan,2021-10-15T10:30:00.000+07:00,50000,312.15,-,Approach 5,media/TBS_3_414(FILEminimizer).JPG,media/TBS_2_414(FILEminimizer).JPG,media/TBS_1_414.jpg,media/TBS_4_414(FILEminimizer).JPG,,
415,TBS0417HDRMJ,Trembasah,-,Pohon Muda,icon/young_tree.svg,-,27,13,11,Gambut,-,0.7893357,102.3092735,19.64990747,0.08,,,,Riyan,2021-10-15T10:34:00.000+07:00,50000,493.44,-,Approach 5,media/TBS_3_415(FILEminimizer).JPG,media/TBS_2_415(FILEminimizer).JPG,media/TBS_1_415.jpg,media/TBS_4_415(FILEminimizer).JPG,,
416,TBS0418HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,38,12,11,Gambut,-,0.7892892,102.3092482,11.54914295,0.08,,,,Riyan,2021-10-15T10:39:00.000+07:00,50000,1280.46,-,Approach 5,media/TBS_3_416(FILEminimizer).JPG,media/TBS_2_416(FILEminimizer).JPG,media/TBS_1_416.jpg,media/TBS_4_416(FILEminimizer).JPG,,
417,TBS0419HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,24,11,11,Gambut,-,0.7893559,102.3091365,9.786137615,0.08,,,,Riyan,2021-10-15T10:42:00.000+07:00,50000,486.71,-,Approach 5,media/TBS_3_417(FILEminimizer).JPG,media/TBS_2_417(FILEminimizer).JPG,media/TBS_1_417.jpg,media/TBS_4_417(FILEminimizer).JPG,,
418,TBS0420HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,31,12,11,Gambut,-,0.7891063,102.309077,12.61317664,0.08,,,,Riyan,2021-10-15T10:45:00.000+07:00,50000,1058.67,-,Approach 5,media/TBS_3_418(FILEminimizer).JPG,media/TBS_2_418(FILEminimizer).JPG,media/TBS_1_418.jpg,media/TBS_4_418(FILEminimizer).JPG,,
419,TBS0421HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,30,11,11,Gambut,-,0.7891286,102.309074,-0.363689983,0.08,,,,Riyan,2021-10-15T10:48:00.000+07:00,50000,644.17,-,Approach 5,media/TBS_3_419(FILEminimizer).JPG,media/TBS_2_419(FILEminimizer).JPG,media/TBS_1_419.jpg,media/TBS_4_419(FILEminimizer).JPG,,
420,TBS0422HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,34,12,11,Gambut,-,0.7893658,102.3090307,14.55740302,0.08,,,,Riyan,2021-10-15T10:51:00.000+07:00,50000,10.15,-,Approach 5,media/TBS_3_420(FILEminimizer).JPG,media/TBS_2_420(FILEminimizer).JPG,media/TBS_1_420.jpg,media/TBS_4_420(FILEminimizer).JPG,,
421,TBS0423HDRMJ,Mangga Hutan,Mangifera indica,Pohon Muda,icon/young_tree.svg,Data Deficent,20,11,11,Gambut,-,0.7895772,102.3091592,12.68575416,0.08,,,,Riyan,2021-10-15T10:55:00.000+07:00,50000,323.04,-,Approach 5,media/TBS_3_421(FILEminimizer).JPG,media/TBS_2_421(FILEminimizer).JPG,media/TBS_1_421.jpg,media/TBS_4_421(FILEminimizer).JPG,,
422,TBS0424HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,32,14,11,Gambut,-,0.7895681,102.3092364,14.00033989,0.08,,,,Riyan,2021-10-15T10:57:00.000+07:00,50000,9.55,-,Approach 5,media/TBS_3_422(FILEminimizer).JPG,media/TBS_2_422(FILEminimizer).JPG,media/TBS_1_422.jpg,media/TBS_4_422(FILEminimizer).JPG,,
423,TBS0425HDRMJ,Medang,Alseodaphne elmeri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,50,14,11,Gambut,-,0.7894167,102.3092867,13.88342834,0.08,,,,Riyan,2021-10-15T11:00:00.000+07:00,200000,2543.06,-,Approach 5,media/TBS_3_423(FILEminimizer).JPG,media/TBS_2_423(FILEminimizer).JPG,media/TBS_1_423.jpg,media/TBS_4_423(FILEminimizer).JPG,,
424,TBS0426HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,34,13,11,Gambut,-,0.7894006,102.3090265,14.34945543,0.08,,,,Riyan,2021-10-15T11:03:00.000+07:00,50000,1370.88,-,Approach 5,media/TBS_3_424(FILEminimizer).JPG,media/TBS_2_424(FILEminimizer).JPG,media/TBS_1_424.jpg,media/TBS_4_424(FILEminimizer).JPG,,
425,TBS0427HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,24,14,11,Gambut,-,0.7896324,102.3090852,15.35240588,0.08,,,,Riyan,2021-10-15T11:07:00.000+07:00,50000,7.16,-,Approach 5,media/TBS_3_425(FILEminimizer).JPG,media/TBS_2_425(FILEminimizer).JPG,media/TBS_1_425.jpg,media/TBS_4_425(FILEminimizer).JPG,,
426,TBS0428HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,24,11,11,Gambut,-,0.789546,102.3091312,13.76727558,0.08,,,,Riyan,2021-10-15T11:10:00.000+07:00,50000,7.16,-,Approach 5,media/TBS_3_426(FILEminimizer).JPG,media/TBS_2_426(FILEminimizer).JPG,media/TBS_1_426.jpg,media/TBS_4_426(FILEminimizer).JPG,,
427,TBS0429HDRMJ,Sepahit,-,Pohon Dewasa,icon/mature_tree.svg,-,42,10,11,Gambut,-,0.7896205,102.3090989,13.2202411,0.08,,,,Riyan,2021-10-15T11:13:00.000+07:00,200000,1509.05,-,Approach 5,media/TBS_3_427(FILEminimizer).JPG,media/TBS_2_427(FILEminimizer).JPG,media/TBS_1_427.jpg,media/TBS_4_427(FILEminimizer).JPG,,
428,TBS0430HDRMJ,Pisang Pisang,Xylopia,Pohon Dewasa,icon/mature_tree.svg,-,63,14,11,Gambut,-,0.7896912,102.3090471,14.60943767,0.08,,,,Riyan,2021-10-15T11:19:00.000+07:00,200000,4029.14,-,Approach 5,media/TBS_3_428(FILEminimizer).JPG,media/TBS_2_428(FILEminimizer).JPG,media/TBS_1_428.jpg,media/TBS_4_428(FILEminimizer).JPG,,
429,TBS0431HDRMJ,Pisang Pisang,Xylopia,Pohon Muda,icon/young_tree.svg,-,23,11,11,Gambut,-,0.7894637,102.3090227,9.570562008,0.08,,,,Riyan,2021-10-15T11:22:00.000+07:00,50000,445.42,-,Approach 5,media/TBS_3_429(FILEminimizer).JPG,media/TBS_2_429(FILEminimizer).JPG,media/TBS_1_429.jpg,media/TBS_4_429(FILEminimizer).JPG,,
430,TBS0432HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,14,11,Gambut,-,0.7896941,102.3090281,12.82259266,0.08,,,,Riyan,2021-10-15T11:27:00.000+07:00,200000,1058.63,-,Approach 5,media/TBS_3_430(FILEminimizer).JPG,media/TBS_2_430(FILEminimizer).JPG,media/TBS_1_430.jpg,media/TBS_4_430(FILEminimizer).JPG,,
431,TBS0433HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,37,12,11,Gambut,-,0.7896064,102.3089657,5.454314914,0.08,,,,Riyan,2021-10-15T11:30:00.000+07:00,50000,621.53,-,Approach 5,media/TBS_3_431(FILEminimizer).JPG,media/TBS_2_431(FILEminimizer).JPG,media/TBS_1_431.jpg,media/TBS_4_431(FILEminimizer).JPG,,
432,TBS0434HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,34,14,11,Gambut,-,0.7897279,102.3091304,16.07146435,0.08,,,,Riyan,2021-10-15T11:34:00.000+07:00,50000,612.52,-,Approach 5,media/TBS_3_432(FILEminimizer).JPG,media/TBS_2_432(FILEminimizer).JPG,media/TBS_1_432.jpg,media/TBS_4_432(FILEminimizer).JPG,,
433,TBS0435HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,43,14,11,Gambut,-,0.7895929,102.3091271,17.27378952,0.08,,,,Riyan,2021-10-15T11:37:00.000+07:00,200000,2330.74,-,Approach 5,media/TBS_3_433(FILEminimizer).JPG,media/TBS_2_433(FILEminimizer).JPG,media/TBS_1_433.jpg,media/TBS_4_433(FILEminimizer).JPG,,
434,TBS0436HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,24,10,11,Gambut,-,0.7896049,102.3091631,-2.917324228,0.08,,,,Riyan,2021-10-15T13:02:00.000+07:00,50000,366.28,-,Approach 5,media/TBS_3_434(FILEminimizer).JPG,media/TBS_2_434(FILEminimizer).JPG,media/TBS_1_434.jpg,media/TBS_4_434(FILEminimizer).JPG,,
435,TBS0437HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,24,11,11,Gambut,-,0.7894292,102.3090329,-12.00251931,0.08,,,,Riyan,2021-10-15T13:06:00.000+07:00,50000,366.28,-,Approach 5,media/TBS_3_435(FILEminimizer).JPG,media/TBS_2_435(FILEminimizer).JPG,media/TBS_1_435.jpg,media/TBS_4_435(FILEminimizer).JPG,,
436,TBS0438HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,25,11,11,Gambut,-,0.7895205,102.3090355,-8.271502042,0.08,,,,Riyan,2021-10-15T13:09:00.000+07:00,50000,527.08,-,Approach 5,media/TBS_3_436(FILEminimizer).JPG,media/TBS_2_436(FILEminimizer).JPG,media/TBS_1_436.jpg,media/TBS_4_436(FILEminimizer).JPG,,
437,TBS0439HDRMJ,Cempening,Quercus argentata,Pohon Muda,icon/young_tree.svg,Least Concern,26,13,11,Gambut,-,0.7894191,102.3090629,-5.776833066,0.08,,,,Riyan,2021-10-15T13:12:00.000+07:00,50000,874.30,-,Approach 5,media/TBS_3_437(FILEminimizer).JPG,media/TBS_2_437(FILEminimizer).JPG,media/TBS_1_437.jpg,media/TBS_4_437(FILEminimizer).JPG,,
